,param_C,param_degree,param_gamma,param_kernel,mean_train_score,mean_test_score
2918,316.22776601683796,1,8,rbf,1.0,0.5
2919,316.22776601683796,1,8,sigmoid,0.5,0.5
2920,316.22776601683796,1,9,linear,0.5186593396670601,0.47937370600414075
2921,316.22776601683796,1,9,poly,0.48236295737311585,0.45020703933747414
2922,316.22776601683796,1,9,rbf,1.0,0.5
2923,316.22776601683796,1,9,sigmoid,0.5,0.5
2924,316.22776601683796,1,10,linear,0.5186593396670601,0.47937370600414075
2925,316.22776601683796,1,10,poly,0.5280083589713821,0.49800724637681154
2926,316.22776601683796,1,10,rbf,1.0,0.5
2927,316.22776601683796,1,10,sigmoid,0.5,0.5
2928,316.22776601683796,2,auto,linear,0.5186593396670601,0.47937370600414075
2929,316.22776601683796,2,auto,poly,0.5455873531858904,0.4462732919254659
2930,316.22776601683796,2,auto,rbf,1.0,0.5020703933747411
2931,316.22776601683796,2,auto,sigmoid,0.5,0.5
2932,316.22776601683796,2,scale,linear,0.5186593396670601,0.47937370600414075
2933,316.22776601683796,2,scale,poly,0.6483362680030701,0.6286620082815736
2934,316.22776601683796,2,scale,rbf,0.6566533155318202,0.6141174948240166
2935,316.22776601683796,2,scale,sigmoid,0.445079752068781,0.4667054865424431
2936,316.22776601683796,2,1,linear,0.5186593396670601,0.47937370600414075
2937,316.22776601683796,2,1,poly,0.5768012744851428,0.5104425465838509
2938,316.22776601683796,2,1,rbf,1.0,0.5
2939,316.22776601683796,2,1,sigmoid,0.5,0.5
2940,316.22776601683796,2,2,linear,0.5186593396670601,0.47937370600414075
2941,316.22776601683796,2,2,poly,0.5768012744851428,0.5104425465838509
2942,316.22776601683796,2,2,rbf,1.0,0.5
2943,316.22776601683796,2,2,sigmoid,0.5,0.5
2944,316.22776601683796,2,3,linear,0.5186593396670601,0.47937370600414075
2945,316.22776601683796,2,3,poly,0.5165760466451242,0.45432194616977223
2946,316.22776601683796,2,3,rbf,1.0,0.5
2947,316.22776601683796,2,3,sigmoid,0.5,0.5
2948,316.22776601683796,2,4,linear,0.5186593396670601,0.47937370600414075
2949,316.22776601683796,2,4,poly,0.5768012744851428,0.5104425465838509
2950,316.22776601683796,2,4,rbf,1.0,0.5
2951,316.22776601683796,2,4,sigmoid,0.5,0.5
2952,316.22776601683796,2,5,linear,0.5186593396670601,0.47937370600414075
2953,316.22776601683796,2,5,poly,0.572673387382855,0.48121118012422365
2954,316.22776601683796,2,5,rbf,1.0,0.5
2955,316.22776601683796,2,5,sigmoid,0.5,0.5
2956,316.22776601683796,2,6,linear,0.5186593396670601,0.47937370600414075
2957,316.22776601683796,2,6,poly,0.5165760466451242,0.45432194616977223
2958,316.22776601683796,2,6,rbf,1.0,0.5
2959,316.22776601683796,2,6,sigmoid,0.5,0.5
2960,316.22776601683796,2,7,linear,0.5186593396670601,0.47937370600414075
2961,316.22776601683796,2,7,poly,0.507314099959366,0.44799430641821947
2962,316.22776601683796,2,7,rbf,1.0,0.5
2963,316.22776601683796,2,7,sigmoid,0.5,0.5
2964,316.22776601683796,2,8,linear,0.5186593396670601,0.47937370600414075
2965,316.22776601683796,2,8,poly,0.5768012744851428,0.5104425465838509
2966,316.22776601683796,2,8,rbf,1.0,0.5
2967,316.22776601683796,2,8,sigmoid,0.5,0.5
2968,316.22776601683796,2,9,linear,0.5186593396670601,0.47937370600414075
2969,316.22776601683796,2,9,poly,0.600588223912076,0.4938276397515528
2970,316.22776601683796,2,9,rbf,1.0,0.5
2971,316.22776601683796,2,9,sigmoid,0.5,0.5
2972,316.22776601683796,2,10,linear,0.5186593396670601,0.47937370600414075
2973,316.22776601683796,2,10,poly,0.572673387382855,0.48121118012422365
2974,316.22776601683796,2,10,rbf,1.0,0.5
2975,316.22776601683796,2,10,sigmoid,0.5,0.5
2976,316.22776601683796,3,auto,linear,0.5186593396670601,0.47937370600414075
2977,316.22776601683796,3,auto,poly,0.5995111033713227,0.4566511387163561
2978,316.22776601683796,3,auto,rbf,1.0,0.5020703933747411
2979,316.22776601683796,3,auto,sigmoid,0.5,0.5
2980,316.22776601683796,3,scale,linear,0.5186593396670601,0.47937370600414075
2981,316.22776601683796,3,scale,poly,0.6639093670788104,0.6224378881987577
2982,316.22776601683796,3,scale,rbf,0.6566533155318202,0.6141174948240166
2983,316.22776601683796,3,scale,sigmoid,0.445079752068781,0.4667054865424431
2984,316.22776601683796,3,1,linear,0.5186593396670601,0.47937370600414075
2985,316.22776601683796,3,1,poly,0.6441213082822185,0.4939182194616977
2986,316.22776601683796,3,1,rbf,1.0,0.5
2987,316.22776601683796,3,1,sigmoid,0.5,0.5
2988,316.22776601683796,3,2,linear,0.5186593396670601,0.47937370600414075
2989,316.22776601683796,3,2,poly,0.6441213082822185,0.4939182194616977
2990,316.22776601683796,3,2,rbf,1.0,0.5
2991,316.22776601683796,3,2,sigmoid,0.5,0.5
2992,316.22776601683796,3,3,linear,0.5186593396670601,0.47937370600414075
2993,316.22776601683796,3,3,poly,0.5996272001960746,0.47697981366459635
2994,316.22776601683796,3,3,rbf,1.0,0.5
2995,316.22776601683796,3,3,sigmoid,0.5,0.5
2996,316.22776601683796,3,4,linear,0.5186593396670601,0.47937370600414075
2997,316.22776601683796,3,4,poly,0.6441213082822185,0.4939182194616977
2998,316.22776601683796,3,4,rbf,1.0,0.5
2999,316.22776601683796,3,4,sigmoid,0.5,0.5
3000,316.22776601683796,3,5,linear,0.5186593396670601,0.47937370600414075
3001,316.22776601683796,3,5,poly,0.601600846216856,0.45226449275362324
3002,316.22776601683796,3,5,rbf,1.0,0.5
3003,316.22776601683796,3,5,sigmoid,0.5,0.5
3004,316.22776601683796,3,6,linear,0.5186593396670601,0.47937370600414075
3005,316.22776601683796,3,6,poly,0.5996272001960746,0.47697981366459635
3006,316.22776601683796,3,6,rbf,1.0,0.5
3007,316.22776601683796,3,6,sigmoid,0.5,0.5
3008,316.22776601683796,3,7,linear,0.5186593396670601,0.47937370600414075
3009,316.22776601683796,3,7,poly,0.6110079139335539,0.4874741200828157
3010,316.22776601683796,3,7,rbf,1.0,0.5
3011,316.22776601683796,3,7,sigmoid,0.5,0.5
3012,316.22776601683796,3,8,linear,0.5186593396670601,0.47937370600414075
3013,316.22776601683796,3,8,poly,0.6441213082822185,0.4939182194616977
3014,316.22776601683796,3,8,rbf,1.0,0.5
3015,316.22776601683796,3,8,sigmoid,0.5,0.5
3016,316.22776601683796,3,9,linear,0.5186593396670601,0.47937370600414075
3017,316.22776601683796,3,9,poly,0.5996755738730546,0.45001293995859215
3018,316.22776601683796,3,9,rbf,1.0,0.5
3019,316.22776601683796,3,9,sigmoid,0.5,0.5
3020,316.22776601683796,3,10,linear,0.5186593396670601,0.47937370600414075
3021,316.22776601683796,3,10,poly,0.601600846216856,0.45226449275362324
3022,316.22776601683796,3,10,rbf,1.0,0.5
3023,316.22776601683796,3,10,sigmoid,0.5,0.5
3024,316.22776601683796,4,auto,linear,0.5186593396670601,0.47937370600414075
3025,316.22776601683796,4,auto,poly,0.6223628283766439,0.4462085921325052
3026,316.22776601683796,4,auto,rbf,1.0,0.5020703933747411
3027,316.22776601683796,4,auto,sigmoid,0.5,0.5
3028,316.22776601683796,4,scale,linear,0.5186593396670601,0.47937370600414075
3029,316.22776601683796,4,scale,poly,0.6939977941603296,0.6141045548654244
3030,316.22776601683796,4,scale,rbf,0.6566533155318202,0.6141174948240166
3031,316.22776601683796,4,scale,sigmoid,0.445079752068781,0.4667054865424431
3032,316.22776601683796,4,1,linear,0.5186593396670601,0.47937370600414075
3033,316.22776601683796,4,1,poly,0.6202988848255,0.5083721532091098
3034,316.22776601683796,4,1,rbf,1.0,0.5
3035,316.22776601683796,4,1,sigmoid,0.5,0.5
3036,316.22776601683796,4,2,linear,0.5186593396670601,0.47937370600414075
3037,316.22776601683796,4,2,poly,0.6202988848255,0.5083721532091098
3038,316.22776601683796,4,2,rbf,1.0,0.5
3039,316.22776601683796,4,2,sigmoid,0.5,0.5
3040,316.22776601683796,4,3,linear,0.5186593396670601,0.47937370600414075
3041,316.22776601683796,4,3,poly,0.6182349412743561,0.5124741200828158
3042,316.22776601683796,4,3,rbf,1.0,0.5
3043,316.22776601683796,4,3,sigmoid,0.5,0.5
3044,316.22776601683796,4,4,linear,0.5186593396670601,0.47937370600414075
3045,316.22776601683796,4,4,poly,0.6202988848255,0.5083721532091098
3046,316.22776601683796,4,4,rbf,1.0,0.5
3047,316.22776601683796,4,4,sigmoid,0.5,0.5
3048,316.22776601683796,4,5,linear,0.5186593396670601,0.47937370600414075
3049,316.22776601683796,4,5,poly,0.6130815322200939,0.48119824016563145
3050,316.22776601683796,4,5,rbf,1.0,0.5
3051,316.22776601683796,4,5,sigmoid,0.5,0.5
3052,316.22776601683796,4,6,linear,0.5186593396670601,0.47937370600414075
3053,316.22776601683796,4,6,poly,0.6182349412743561,0.5124741200828158
3054,316.22776601683796,4,6,rbf,1.0,0.5
3055,316.22776601683796,4,6,sigmoid,0.5,0.5
3056,316.22776601683796,4,7,linear,0.5186593396670601,0.47937370600414075
3057,316.22776601683796,4,7,poly,0.6337499919377204,0.49381469979296067
3058,316.22776601683796,4,7,rbf,1.0,0.5
3059,316.22776601683796,4,7,sigmoid,0.5,0.5
3060,316.22776601683796,4,8,linear,0.5186593396670601,0.47937370600414075
3061,316.22776601683796,4,8,poly,0.6202988848255,0.5083721532091098
3062,316.22776601683796,4,8,rbf,1.0,0.5
3063,316.22776601683796,4,8,sigmoid,0.5,0.5
3064,316.22776601683796,4,9,linear,0.5186593396670601,0.47937370600414075
3065,316.22776601683796,4,9,poly,0.6380004256883574,0.48554606625258795
3066,316.22776601683796,4,9,rbf,1.0,0.5
3067,316.22776601683796,4,9,sigmoid,0.5,0.5
3068,316.22776601683796,4,10,linear,0.5186593396670601,0.47937370600414075
3069,316.22776601683796,4,10,poly,0.6130815322200939,0.48119824016563145
3070,316.22776601683796,4,10,rbf,1.0,0.5
3071,316.22776601683796,4,10,sigmoid,0.5,0.5
3072,1000.0,1,auto,linear,0.5196977612662294,0.47730331262939957
3073,1000.0,1,auto,poly,0.48860316170352736,0.4295936853002071
3074,1000.0,1,auto,rbf,1.0,0.5020703933747411
3075,1000.0,1,auto,sigmoid,0.5,0.5
3076,1000.0,1,scale,linear,0.5196977612662294,0.47730331262939957
3077,1000.0,1,scale,poly,0.6472946214921022,0.6141045548654244
3078,1000.0,1,scale,rbf,0.7209677315325426,0.6223861283643892
3079,1000.0,1,scale,sigmoid,0.44818856704269133,0.4708592132505176
3080,1000.0,1,1,linear,0.5196977612662294,0.47730331262939957
3081,1000.0,1,1,poly,0.5196977612662294,0.47730331262939957
3082,1000.0,1,1,rbf,1.0,0.5
3083,1000.0,1,1,sigmoid,0.5,0.5
3084,1000.0,1,2,linear,0.5196977612662294,0.47730331262939957
3085,1000.0,1,2,poly,0.5196977612662294,0.47730331262939957
3086,1000.0,1,2,rbf,1.0,0.5
3087,1000.0,1,2,sigmoid,0.5,0.5
3088,1000.0,1,3,linear,0.5196977612662294,0.47730331262939957
3089,1000.0,1,3,poly,0.4689731235850699,0.427342132505176
3090,1000.0,1,3,rbf,1.0,0.5
3091,1000.0,1,3,sigmoid,0.5,0.5
3092,1000.0,1,4,linear,0.5196977612662294,0.47730331262939957
3093,1000.0,1,4,poly,0.5196977612662294,0.47730331262939957
3094,1000.0,1,4,rbf,1.0,0.5
3095,1000.0,1,4,sigmoid,0.5,0.5
3096,1000.0,1,5,linear,0.5196977612662294,0.47730331262939957
3097,1000.0,1,5,poly,0.5280083589713821,0.49800724637681154
3098,1000.0,1,5,rbf,1.0,0.5
3099,1000.0,1,5,sigmoid,0.5,0.5
3100,1000.0,1,6,linear,0.5196977612662294,0.47730331262939957
3101,1000.0,1,6,poly,0.4689731235850699,0.427342132505176
3102,1000.0,1,6,rbf,1.0,0.5
3103,1000.0,1,6,sigmoid,0.5,0.5
3104,1000.0,1,7,linear,0.5196977612662294,0.47730331262939957
3105,1000.0,1,7,poly,0.4470759724721529,0.3881469979296066
3106,1000.0,1,7,rbf,1.0,0.5
3107,1000.0,1,7,sigmoid,0.5,0.5
3108,1000.0,1,8,linear,0.5196977612662294,0.47730331262939957
3109,1000.0,1,8,poly,0.5196977612662294,0.47730331262939957
3110,1000.0,1,8,rbf,1.0,0.5
3111,1000.0,1,8,sigmoid,0.5,0.5
3112,1000.0,1,9,linear,0.5196977612662294,0.47730331262939957
3113,1000.0,1,9,poly,0.48236295737311585,0.45020703933747414
3114,1000.0,1,9,rbf,1.0,0.5
3115,1000.0,1,9,sigmoid,0.5,0.5
3116,1000.0,1,10,linear,0.5196977612662294,0.47730331262939957
3117,1000.0,1,10,poly,0.5280083589713821,0.49800724637681154
3118,1000.0,1,10,rbf,1.0,0.5
3119,1000.0,1,10,sigmoid,0.5,0.5
3120,1000.0,2,auto,linear,0.5196977612662294,0.47730331262939957
3121,1000.0,2,auto,poly,0.5455873531858904,0.4462732919254659
3122,1000.0,2,auto,rbf,1.0,0.5020703933747411
3123,1000.0,2,auto,sigmoid,0.5,0.5
3124,1000.0,2,scale,linear,0.5196977612662294,0.47730331262939957
3125,1000.0,2,scale,poly,0.6732454867359378,0.6369306418219461
3126,1000.0,2,scale,rbf,0.7209677315325426,0.6223861283643892
3127,1000.0,2,scale,sigmoid,0.44818856704269133,0.4708592132505176
3128,1000.0,2,1,linear,0.5196977612662294,0.47730331262939957
3129,1000.0,2,1,poly,0.5768012744851428,0.5104425465838509
3130,1000.0,2,1,rbf,1.0,0.5
3131,1000.0,2,1,sigmoid,0.5,0.5
3132,1000.0,2,2,linear,0.5196977612662294,0.47730331262939957
3133,1000.0,2,2,poly,0.5768012744851428,0.5104425465838509
3134,1000.0,2,2,rbf,1.0,0.5
3135,1000.0,2,2,sigmoid,0.5,0.5
3136,1000.0,2,3,linear,0.5196977612662294,0.47730331262939957
3137,1000.0,2,3,poly,0.5165760466451242,0.45432194616977223
3138,1000.0,2,3,rbf,1.0,0.5
3139,1000.0,2,3,sigmoid,0.5,0.5
3140,1000.0,2,4,linear,0.5196977612662294,0.47730331262939957
3141,1000.0,2,4,poly,0.5768012744851428,0.5104425465838509
3142,1000.0,2,4,rbf,1.0,0.5
3143,1000.0,2,4,sigmoid,0.5,0.5
3144,1000.0,2,5,linear,0.5196977612662294,0.47730331262939957
3145,1000.0,2,5,poly,0.572673387382855,0.48121118012422365
3146,1000.0,2,5,rbf,1.0,0.5
3147,1000.0,2,5,sigmoid,0.5,0.5
3148,1000.0,2,6,linear,0.5196977612662294,0.47730331262939957
3149,1000.0,2,6,poly,0.5165760466451242,0.45432194616977223
3150,1000.0,2,6,rbf,1.0,0.5
3151,1000.0,2,6,sigmoid,0.5,0.5
3152,1000.0,2,7,linear,0.5196977612662294,0.47730331262939957
3153,1000.0,2,7,poly,0.507314099959366,0.44799430641821947
3154,1000.0,2,7,rbf,1.0,0.5
3155,1000.0,2,7,sigmoid,0.5,0.5
3156,1000.0,2,8,linear,0.5196977612662294,0.47730331262939957
3157,1000.0,2,8,poly,0.5768012744851428,0.5104425465838509
3158,1000.0,2,8,rbf,1.0,0.5
3159,1000.0,2,8,sigmoid,0.5,0.5
3160,1000.0,2,9,linear,0.5196977612662294,0.47730331262939957
3161,1000.0,2,9,poly,0.600588223912076,0.4938276397515528
3162,1000.0,2,9,rbf,1.0,0.5
3163,1000.0,2,9,sigmoid,0.5,0.5
3164,1000.0,2,10,linear,0.5196977612662294,0.47730331262939957
3165,1000.0,2,10,poly,0.572673387382855,0.48121118012422365
3166,1000.0,2,10,rbf,1.0,0.5
3167,1000.0,2,10,sigmoid,0.5,0.5
3168,1000.0,3,auto,linear,0.5196977612662294,0.47730331262939957
3169,1000.0,3,auto,poly,0.5995111033713227,0.4566511387163561
3170,1000.0,3,auto,rbf,1.0,0.5020703933747411
3171,1000.0,3,auto,sigmoid,0.5,0.5
3172,1000.0,3,scale,linear,0.5196977612662294,0.47730331262939957
3173,1000.0,3,scale,poly,0.7157756235366962,0.6307324016563147
3174,1000.0,3,scale,rbf,0.7209677315325426,0.6223861283643892
3175,1000.0,3,scale,sigmoid,0.44818856704269133,0.4708592132505176
3176,1000.0,3,1,linear,0.5196977612662294,0.47730331262939957
3177,1000.0,3,1,poly,0.6441213082822185,0.4939182194616977
3178,1000.0,3,1,rbf,1.0,0.5
3179,1000.0,3,1,sigmoid,0.5,0.5
3180,1000.0,3,2,linear,0.5196977612662294,0.47730331262939957
3181,1000.0,3,2,poly,0.6441213082822185,0.4939182194616977
3182,1000.0,3,2,rbf,1.0,0.5
3183,1000.0,3,2,sigmoid,0.5,0.5
3184,1000.0,3,3,linear,0.5196977612662294,0.47730331262939957
3185,1000.0,3,3,poly,0.5996272001960746,0.47697981366459635
3186,1000.0,3,3,rbf,1.0,0.5
3187,1000.0,3,3,sigmoid,0.5,0.5
3188,1000.0,3,4,linear,0.5196977612662294,0.47730331262939957
3189,1000.0,3,4,poly,0.6441213082822185,0.4939182194616977
3190,1000.0,3,4,rbf,1.0,0.5
3191,1000.0,3,4,sigmoid,0.5,0.5
3192,1000.0,3,5,linear,0.5196977612662294,0.47730331262939957
3193,1000.0,3,5,poly,0.601600846216856,0.45226449275362324
3194,1000.0,3,5,rbf,1.0,0.5
3195,1000.0,3,5,sigmoid,0.5,0.5
3196,1000.0,3,6,linear,0.5196977612662294,0.47730331262939957
3197,1000.0,3,6,poly,0.5996272001960746,0.47697981366459635
3198,1000.0,3,6,rbf,1.0,0.5
3199,1000.0,3,6,sigmoid,0.5,0.5
3200,1000.0,3,7,linear,0.5196977612662294,0.47730331262939957
3201,1000.0,3,7,poly,0.6110079139335539,0.4874741200828157
3202,1000.0,3,7,rbf,1.0,0.5
3203,1000.0,3,7,sigmoid,0.5,0.5
3204,1000.0,3,8,linear,0.5196977612662294,0.47730331262939957
3205,1000.0,3,8,poly,0.6441213082822185,0.4939182194616977
3206,1000.0,3,8,rbf,1.0,0.5
3207,1000.0,3,8,sigmoid,0.5,0.5
3208,1000.0,3,9,linear,0.5196977612662294,0.47730331262939957
3209,1000.0,3,9,poly,0.5996755738730546,0.45001293995859215
3210,1000.0,3,9,rbf,1.0,0.5
3211,1000.0,3,9,sigmoid,0.5,0.5
3212,1000.0,3,10,linear,0.5196977612662294,0.47730331262939957
3213,1000.0,3,10,poly,0.601600846216856,0.45226449275362324
3214,1000.0,3,10,rbf,1.0,0.5
3215,1000.0,3,10,sigmoid,0.5,0.5
3216,1000.0,4,auto,linear,0.5196977612662294,0.47730331262939957
3217,1000.0,4,auto,poly,0.6223628283766439,0.4462085921325052
3218,1000.0,4,auto,rbf,1.0,0.5020703933747411
3219,1000.0,4,auto,sigmoid,0.5,0.5
3220,1000.0,4,scale,linear,0.5196977612662294,0.47730331262939957
3221,1000.0,4,scale,poly,0.7168172700476642,0.6037267080745342
3222,1000.0,4,scale,rbf,0.7209677315325426,0.6223861283643892
3223,1000.0,4,scale,sigmoid,0.44818856704269133,0.4708592132505176
3224,1000.0,4,1,linear,0.5196977612662294,0.47730331262939957
3225,1000.0,4,1,poly,0.6202988848255,0.5083721532091098
3226,1000.0,4,1,rbf,1.0,0.5
3227,1000.0,4,1,sigmoid,0.5,0.5
3228,1000.0,4,2,linear,0.5196977612662294,0.47730331262939957
3229,1000.0,4,2,poly,0.6202988848255,0.5083721532091098
3230,1000.0,4,2,rbf,1.0,0.5
3231,1000.0,4,2,sigmoid,0.5,0.5
3232,1000.0,4,3,linear,0.5196977612662294,0.47730331262939957
3233,1000.0,4,3,poly,0.6182349412743561,0.5124741200828158
3234,1000.0,4,3,rbf,1.0,0.5
3235,1000.0,4,3,sigmoid,0.5,0.5
3236,1000.0,4,4,linear,0.5196977612662294,0.47730331262939957
3237,1000.0,4,4,poly,0.6202988848255,0.5083721532091098
3238,1000.0,4,4,rbf,1.0,0.5
3239,1000.0,4,4,sigmoid,0.5,0.5
3240,1000.0,4,5,linear,0.5196977612662294,0.47730331262939957
3241,1000.0,4,5,poly,0.6130815322200939,0.48119824016563145
3242,1000.0,4,5,rbf,1.0,0.5
3243,1000.0,4,5,sigmoid,0.5,0.5
3244,1000.0,4,6,linear,0.5196977612662294,0.47730331262939957
3245,1000.0,4,6,poly,0.6182349412743561,0.5124741200828158
3246,1000.0,4,6,rbf,1.0,0.5
3247,1000.0,4,6,sigmoid,0.5,0.5
3248,1000.0,4,7,linear,0.5196977612662294,0.47730331262939957
3249,1000.0,4,7,poly,0.6337499919377204,0.49381469979296067
3250,1000.0,4,7,rbf,1.0,0.5
3251,1000.0,4,7,sigmoid,0.5,0.5
3252,1000.0,4,8,linear,0.5196977612662294,0.47730331262939957
3253,1000.0,4,8,poly,0.6202988848255,0.5083721532091098
3254,1000.0,4,8,rbf,1.0,0.5
3255,1000.0,4,8,sigmoid,0.5,0.5
3256,1000.0,4,9,linear,0.5196977612662294,0.47730331262939957
3257,1000.0,4,9,poly,0.6380004256883574,0.48554606625258795
3258,1000.0,4,9,rbf,1.0,0.5
3259,1000.0,4,9,sigmoid,0.5,0.5
3260,1000.0,4,10,linear,0.5196977612662294,0.47730331262939957
3261,1000.0,4,10,poly,0.6130815322200939,0.48119824016563145
3262,1000.0,4,10,rbf,1.0,0.5
3263,1000.0,4,10,sigmoid,0.5,0.5
3264,3162.2776601683795,1,auto,linear,0.5196977612662294,0.47730331262939957
3265,3162.2776601683795,1,auto,poly,0.465754661610005,0.4192417184265011
3266,3162.2776601683795,1,auto,rbf,1.0,0.5020703933747411
3267,3162.2776601683795,1,auto,sigmoid,0.5,0.5
3268,3162.2776601683795,1,scale,linear,0.5196977612662294,0.47730331262939957
3269,3162.2776601683795,1,scale,poly,0.6649606883251743,0.6348343685300207
3270,3162.2776601683795,1,scale,rbf,0.7842469508458944,0.5851319875776397
3271,3162.2776601683795,1,scale,sigmoid,0.44819179195449005,0.4687758799171842
3272,3162.2776601683795,1,1,linear,0.5196977612662294,0.47730331262939957
3273,3162.2776601683795,1,1,poly,0.5196977612662294,0.47730331262939957
3274,3162.2776601683795,1,1,rbf,1.0,0.5
3275,3162.2776601683795,1,1,sigmoid,0.5,0.5
3276,3162.2776601683795,1,2,linear,0.5196977612662294,0.47730331262939957
3277,3162.2776601683795,1,2,poly,0.5196977612662294,0.47730331262939957
3278,3162.2776601683795,1,2,rbf,1.0,0.5
3279,3162.2776601683795,1,2,sigmoid,0.5,0.5
3280,3162.2776601683795,1,3,linear,0.5196977612662294,0.47730331262939957
3281,3162.2776601683795,1,3,poly,0.4689731235850699,0.427342132505176
3282,3162.2776601683795,1,3,rbf,1.0,0.5
3283,3162.2776601683795,1,3,sigmoid,0.5,0.5
3284,3162.2776601683795,1,4,linear,0.5196977612662294,0.47730331262939957
3285,3162.2776601683795,1,4,poly,0.5196977612662294,0.47730331262939957
3286,3162.2776601683795,1,4,rbf,1.0,0.5
3287,3162.2776601683795,1,4,sigmoid,0.5,0.5
3288,3162.2776601683795,1,5,linear,0.5196977612662294,0.47730331262939957
3289,3162.2776601683795,1,5,poly,0.5280083589713821,0.49800724637681154
3290,3162.2776601683795,1,5,rbf,1.0,0.5
3291,3162.2776601683795,1,5,sigmoid,0.5,0.5
3292,3162.2776601683795,1,6,linear,0.5196977612662294,0.47730331262939957
3293,3162.2776601683795,1,6,poly,0.4689731235850699,0.427342132505176
3294,3162.2776601683795,1,6,rbf,1.0,0.5
3295,3162.2776601683795,1,6,sigmoid,0.5,0.5
3296,3162.2776601683795,1,7,linear,0.5196977612662294,0.47730331262939957
3297,3162.2776601683795,1,7,poly,0.4470759724721529,0.3881469979296066
3298,3162.2776601683795,1,7,rbf,1.0,0.5
3299,3162.2776601683795,1,7,sigmoid,0.5,0.5
3300,3162.2776601683795,1,8,linear,0.5196977612662294,0.47730331262939957
3301,3162.2776601683795,1,8,poly,0.5196977612662294,0.47730331262939957
3302,3162.2776601683795,1,8,rbf,1.0,0.5
3303,3162.2776601683795,1,8,sigmoid,0.5,0.5
3304,3162.2776601683795,1,9,linear,0.5196977612662294,0.47730331262939957
3305,3162.2776601683795,1,9,poly,0.48236295737311585,0.45020703933747414
3306,3162.2776601683795,1,9,rbf,1.0,0.5
3307,3162.2776601683795,1,9,sigmoid,0.5,0.5
3308,3162.2776601683795,1,10,linear,0.5196977612662294,0.47730331262939957
3309,3162.2776601683795,1,10,poly,0.5280083589713821,0.49800724637681154
3310,3162.2776601683795,1,10,rbf,1.0,0.5
3311,3162.2776601683795,1,10,sigmoid,0.5,0.5
3312,3162.2776601683795,2,auto,linear,0.5196977612662294,0.47730331262939957
3313,3162.2776601683795,2,auto,poly,0.5455873531858904,0.4462732919254659
3314,3162.2776601683795,2,auto,rbf,1.0,0.5020703933747411
3315,3162.2776601683795,2,auto,sigmoid,0.5,0.5
3316,3162.2776601683795,2,scale,linear,0.5196977612662294,0.47730331262939957
3317,3162.2776601683795,2,scale,poly,0.7022954922182878,0.6452380952380952
3318,3162.2776601683795,2,scale,rbf,0.7842469508458944,0.5851319875776397
3319,3162.2776601683795,2,scale,sigmoid,0.44819179195449005,0.4687758799171842
3320,3162.2776601683795,2,1,linear,0.5196977612662294,0.47730331262939957
3321,3162.2776601683795,2,1,poly,0.5768012744851428,0.5104425465838509
3322,3162.2776601683795,2,1,rbf,1.0,0.5
3323,3162.2776601683795,2,1,sigmoid,0.5,0.5
3324,3162.2776601683795,2,2,linear,0.5196977612662294,0.47730331262939957
3325,3162.2776601683795,2,2,poly,0.5768012744851428,0.5104425465838509
3326,3162.2776601683795,2,2,rbf,1.0,0.5
3327,3162.2776601683795,2,2,sigmoid,0.5,0.5
3328,3162.2776601683795,2,3,linear,0.5196977612662294,0.47730331262939957
3329,3162.2776601683795,2,3,poly,0.5165760466451242,0.45432194616977223
3330,3162.2776601683795,2,3,rbf,1.0,0.5
3331,3162.2776601683795,2,3,sigmoid,0.5,0.5
3332,3162.2776601683795,2,4,linear,0.5196977612662294,0.47730331262939957
3333,3162.2776601683795,2,4,poly,0.5768012744851428,0.5104425465838509
3334,3162.2776601683795,2,4,rbf,1.0,0.5
3335,3162.2776601683795,2,4,sigmoid,0.5,0.5
3336,3162.2776601683795,2,5,linear,0.5196977612662294,0.47730331262939957
3337,3162.2776601683795,2,5,poly,0.572673387382855,0.48121118012422365
3338,3162.2776601683795,2,5,rbf,1.0,0.5
3339,3162.2776601683795,2,5,sigmoid,0.5,0.5
3340,3162.2776601683795,2,6,linear,0.5196977612662294,0.47730331262939957
3341,3162.2776601683795,2,6,poly,0.5165760466451242,0.45432194616977223
3342,3162.2776601683795,2,6,rbf,1.0,0.5
3343,3162.2776601683795,2,6,sigmoid,0.5,0.5
3344,3162.2776601683795,2,7,linear,0.5196977612662294,0.47730331262939957
3345,3162.2776601683795,2,7,poly,0.507314099959366,0.44799430641821947
3346,3162.2776601683795,2,7,rbf,1.0,0.5
3347,3162.2776601683795,2,7,sigmoid,0.5,0.5
3348,3162.2776601683795,2,8,linear,0.5196977612662294,0.47730331262939957
3349,3162.2776601683795,2,8,poly,0.5768012744851428,0.5104425465838509
3350,3162.2776601683795,2,8,rbf,1.0,0.5
3351,3162.2776601683795,2,8,sigmoid,0.5,0.5
3352,3162.2776601683795,2,9,linear,0.5196977612662294,0.47730331262939957
3353,3162.2776601683795,2,9,poly,0.600588223912076,0.4938276397515528
3354,3162.2776601683795,2,9,rbf,1.0,0.5
3355,3162.2776601683795,2,9,sigmoid,0.5,0.5
3356,3162.2776601683795,2,10,linear,0.5196977612662294,0.47730331262939957
3357,3162.2776601683795,2,10,poly,0.572673387382855,0.48121118012422365
3358,3162.2776601683795,2,10,rbf,1.0,0.5
3359,3162.2776601683795,2,10,sigmoid,0.5,0.5
3360,3162.2776601683795,3,auto,linear,0.5196977612662294,0.47730331262939957
